id,recipientId,senderId,tokens
121992,14701,13577,1
121993,14405,13577,1
121994,14406,13577,1
121995,13649,13577,1
121996,13591,13577,1
121997,14730,13577,1
121998,13816,13577,1
121999,13593,13577,1
122000,14522,13577,1
122001,14066,13577,1
122002,14059,13577,1
122003,15371,13577,1
122004,15373,13577,1
122005,15376,13577,1
122006,15379,13577,1
122007,14559,13577,1
122008,15153,13577,1
122009,13660,13577,1
122010,13583,13577,1
122011,13655,13577,1
122018,15117,13665,1
122019,13574,13665,1
122020,14059,13665,1
122033,13678,14323,1
122039,13681,14323,1
122041,14072,14323,1
122043,13574,14323,1
122053,13631,14323,1
122054,14504,14323,1
122056,15308,13665,1
122057,15316,13665,1
122059,15373,13665,1
122060,15376,13665,1
122061,15377,13665,1
122062,15380,13665,1
122063,15384,13665,1
122066,13815,14323,1
122074,14850,14323,1
122075,15385,14323,1
122078,13655,14323,1
122079,15430,14323,1
122083,14202,15485,1
122090,14062,13622,1
122091,14478,13622,1
122098,13570,14066,1
122099,13610,14066,1
122100,13581,14063,1
122101,13662,14066,1
122102,14850,14066,1
122103,13596,14526,1
122106,13647,14066,1
122121,13583,14063,1
122130,14065,14063,1
122134,15314,15379,1
122140,14066,13622,1
122142,13680,13576,1
122144,13688,13576,1
122152,13780,13576,1
122153,13782,13576,1
122158,15427,13576,1
122162,15153,15118,1
122164,14057,13644,1
122165,14193,13644,1
122166,13813,13644,1
122167,14703,13644,1
122169,14850,13622,1
122178,15117,15379,1
122180,13655,16581,1
122182,13646,16581,1
122187,14202,16626,1
122188,13571,16626,1
122196,13678,13663,1
122200,15124,14703,1
122201,13579,14703,1
122204,14074,13815,1
122207,13644,13815,1
122213,13717,13815,1
122215,13902,13815,1
122217,15141,14063,1
122218,14063,15379,1
122220,13767,13815,1
122225,13718,13815,1
122226,13622,13815,1
122227,13606,13815,1
122231,13633,13815,1
122239,13672,15489,1
122243,14410,15489,1
122245,14193,15489,1
122246,13718,15489,1
122249,15652,15489,1
122250,14063,15489,1
122252,13641,13633,1
122256,13644,13633,1
122257,13662,13633,1
122258,13677,13633,1
122259,14075,13633,1
122260,14772,13633,1
122261,13632,13633,1
122263,13684,13633,1
122265,13655,13633,1
122266,13654,13633,1
122267,14074,13633,1
122268,13646,13633,1
122269,14161,13633,1
122270,13610,13633,1
122271,14850,13633,1
122272,13658,13633,1
122273,13591,13633,1
122290,14321,14410,1
122291,13661,14410,1
122292,14532,14410,1
122293,13641,14410,1
122294,14541,14410,1
122295,14181,14410,1
122296,14183,14410,1
122297,14195,14410,1
122298,14165,14410,1
122299,15225,14410,1
122300,13678,14410,1
122301,13853,14410,1
122302,13832,14410,1
122303,13626,14410,1
122304,13630,14410,1
122305,13639,14410,1
122306,13644,14410,1
122309,13815,14428,1
122311,13653,14410,1
122312,13657,14410,1
122313,13658,14410,1
122314,13662,14410,1
122315,13672,14410,1
122316,13677,14410,1
122317,13680,14410,1
122318,13681,14410,1
122319,13682,14410,1
122320,13685,14410,1
122321,13688,14410,1
122322,14231,14410,1
122323,15122,14410,1
122324,14064,14410,1
122325,15124,14410,1
122326,14072,14410,1
122327,14075,14410,1
122328,14011,14410,1
122329,13659,14410,1
122330,13717,14410,1
122331,13902,14410,1
122332,14869,14410,1
122333,13632,14410,1
122334,14401,14410,1
122335,13766,14410,1
122336,13767,14410,1
122337,14701,14410,1
122338,13769,14410,1
122339,14405,14410,1
122340,14406,14410,1
122341,14706,14410,1
122342,13780,14410,1
122343,14708,14410,1
122344,13782,14410,1
122345,14709,14410,1
122350,13649,14410,1
122351,14193,14410,1
122352,13627,14410,1
122353,14713,14410,1
122354,14714,14410,1
122355,15141,14410,1
122357,13631,14410,1
122358,14720,14410,1
122359,13634,14410,1
122360,13637,14410,1
122361,14185,14410,1
122363,13813,14410,1
122364,13814,14410,1
122365,14433,14410,1
122367,13718,14410,1
122368,14732,14410,1
122369,14436,14410,1
122370,13686,14410,1
122371,14066,14410,1
122372,15378,14410,1
122373,13660,14410,1
122374,13655,14410,1
122375,15418,14410,1
122376,13654,14410,1
122377,15445,14410,1
122378,15430,14410,1
122379,13645,14410,1
122380,14192,14410,1
122381,14472,14410,1
122382,15233,14410,1
122383,14559,14410,1
122384,14306,14410,1
122385,15494,14410,1
122390,15371,13766,1
122395,15500,14410,1
122396,13765,14410,1
122397,13616,14410,1
122398,13646,14410,1
122399,14161,14410,1
122400,15232,14410,1
122401,15652,14410,1
122402,15371,14410,1
122405,13652,14410,1
122407,13853,13644,1
122408,13581,13644,1
122409,13575,13644,1
122410,13662,13644,1
122413,14065,13644,1
122414,14075,13644,1
122416,13647,14410,1
122418,14063,14410,1
122420,13632,13644,1
122421,13579,13644,1
122422,13766,13644,1
122423,14706,13644,1
122425,13649,13644,1
122435,14064,14176,1
122443,13594,13644,1
122444,14307,13644,1
122450,13600,13644,1
122453,13622,13644,1
122455,13583,13644,1
122457,14176,13644,1
122458,13654,13644,1
122460,14074,13644,1
122461,13610,13644,1
122462,15371,13644,1
122463,13633,13644,1
122464,13591,13644,1
122465,13661,15944,1
122466,15151,15944,1
122467,13571,15944,1
122469,13657,15944,1
122471,13633,15124,1
122472,13832,15124,1
122473,13577,15124,1
122475,13662,15124,1
122476,13902,15124,1
122479,13815,15124,1
122480,15371,15124,1
122483,13684,13644,1
122484,14321,13644,1
122485,13624,15944,1
122489,14307,15944,1
122507,14559,15141,1
122509,14066,15944,1
122520,13631,13677,1
122528,13632,13659,1
122533,13660,15944,1
122537,14541,15503,1
122540,14182,15503,1
122548,14074,15944,1
122549,13616,15944,1
122574,13682,15503,1
122576,14406,15503,1
122578,13581,15154,1
122579,13583,15154,1
122580,13588,15154,1
122583,13591,15154,1
122584,14307,15154,1
122587,14202,15141,1
122588,13570,15141,1
122589,13571,15141,1
122590,13574,15141,1
122591,14174,15141,1
122592,13815,15141,1
122594,14059,15141,1
122595,13573,15141,1
122599,14174,13576,1
122600,13575,15943,1
122622,13577,15943,1
122623,14176,15943,1
122630,13766,13596,1
122631,15371,13596,1
122637,13574,13576,1
122640,13570,14167,1
122643,14059,14167,1
122646,14321,14436,1
122647,15225,14436,1
122648,13853,14436,1
122649,13664,14436,1
122651,13571,14436,1
122653,13639,14436,1
122654,13644,14436,1
122655,13682,14436,1
122656,13676,14436,1
122657,14075,14436,1
122658,13659,14436,1
122659,13574,14436,1
122662,14174,14436,1
122663,13632,14436,1
122664,13766,14436,1
122672,13682,13665,1
122675,13632,13665,1
122677,14406,13665,1
122678,14707,13665,1
122680,15231,13665,1
122681,14430,13665,1
122683,13718,13665,1
122688,15428,13665,1
122691,13579,13576,1
122698,14706,14436,1
122703,15485,13625,1
122705,14065,13649,1
122706,14772,13649,1
122707,13718,13649,1
122708,13606,13649,1
122709,13610,13649,1
122710,13647,13649,1
122711,14850,13649,1
122714,13627,14436,1
122716,13637,14436,1
122718,14433,14436,1
122720,14066,14436,1
122721,15380,14436,1
122727,14065,13576,1
122728,14703,14436,1
122729,13655,14436,1
122731,15414,14436,1
122732,15416,14436,1
122735,14192,14436,1
122736,14472,14436,1
122740,13616,14436,1
122743,15371,14436,1
122745,13647,14436,1
122746,15381,14436,1
122747,13645,14436,1
122751,14559,13625,1
122752,13641,14869,1
122753,14165,14869,1
122754,13626,14869,1
122755,13644,14869,1
122756,13647,14869,1
122757,13662,14869,1
122758,14223,14869,1
122759,14062,14869,1
122760,14064,14869,1
122761,14065,14869,1
122762,14067,14869,1
122763,13659,14869,1
122764,13574,14869,1
122765,13717,14869,1
122766,13902,14869,1
122767,14174,14869,1
122768,13632,14869,1
122769,13579,14869,1
122770,13587,14869,1
122771,13766,14869,1
122772,13767,14869,1
122773,13768,14869,1
122774,14410,14869,1
122775,13649,14869,1
122776,13627,14869,1
122777,14419,14869,1
122778,13631,14869,1
122779,15232,14869,1
122780,13601,14869,1
122781,13815,14869,1
122782,13718,14869,1
122783,14307,14869,1
122784,13622,14869,1
122786,14419,14066,1
122787,13686,14869,1
122788,14066,14869,1
122789,14170,14869,1
122790,15371,14869,1
122791,15380,14869,1
122792,13616,14869,1
122793,14850,14869,1
122794,13660,14869,1
122795,13655,14869,1
122796,13577,14869,1
122797,13654,14869,1
122798,13765,14869,1
122799,13645,14869,1
122800,14314,14869,1
122801,14192,14869,1
122802,14161,14869,1
122803,14472,14869,1
122804,13591,14869,1
122805,15233,14869,1
122806,13610,14869,1
122807,15153,14869,1
122808,14074,14869,1
122809,13633,14869,1
122810,14063,14869,1
122812,13687,15137,1
122816,14202,13604,1
122823,14067,13576,1
122826,14341,14155,1
122827,14157,14155,1
122828,14168,14155,1
122829,14175,14155,1
122830,14182,14155,1
122831,14189,14155,1
122832,14191,14155,1
122833,14202,14155,1
122834,14204,14155,1
122835,14205,14155,1
122836,14210,14155,1
122837,13589,14155,1
122838,13581,14155,1
122839,13575,14155,1
122840,13570,14155,1
122841,13572,14155,1
122842,13582,14155,1
122843,13576,14155,1
122844,13578,14155,1
122845,13618,14155,1
122846,15117,14155,1
122847,14223,14155,1
122848,15120,14155,1
122849,14065,14155,1
122850,14067,14155,1
122851,14069,14155,1
122852,14854,14155,1
122853,14469,14155,1
122854,13611,14155,1
122855,14478,14155,1
122856,13574,14155,1
122857,14772,14155,1
122858,14869,14155,1
122859,14174,14155,1
122860,13579,14155,1
122865,13587,14155,1
122866,13664,14161,1
122876,14707,14155,1
122877,13768,14155,1
122878,15137,14155,1
122879,15140,14155,1
122880,15234,14155,1
122881,14721,14155,1
122882,14429,14155,1
122883,14430,14155,1
122884,13601,14155,1
122885,13815,14155,1
122886,14730,14155,1
122887,15235,14155,1
122888,13816,14155,1
122889,14304,14155,1
122890,14733,14155,1
122891,13593,14155,1
122892,13594,14155,1
122893,13597,14155,1
122894,14307,14155,1
122895,13600,14155,1
122896,13602,14155,1
122897,13603,14155,1
122898,13622,14155,1
122907,14321,14869,1
122908,14193,14869,1
122909,13684,14869,1
122910,13608,14869,1
122911,15497,14869,1
122912,13623,14155,1
122913,14522,14155,1
122914,15308,14155,1
122915,15314,14155,1
122916,15316,14155,1
122917,15347,14155,1
122918,15373,14155,1
122919,15376,14155,1
122920,15379,14155,1
122921,15803,14155,1
122922,13583,14155,1
122923,15423,14155,1
122924,15431,14155,1
122925,15428,14155,1
122926,13577,14155,1
122927,14176,14155,1
122928,13606,14155,1
122929,13591,14155,1
122930,13607,14155,1
122931,13608,14155,1
122932,13613,14155,1
122933,13588,14155,1
122934,13614,14155,1
122935,14074,14155,1
122936,15497,14155,1
122937,15498,14155,1
122941,13616,14155,1
122942,13596,14155,1
122943,13610,14155,1
122944,14314,14155,1
122945,15666,14155,1
122946,15664,14155,1
122947,15153,14155,1
122948,13633,14155,1
122949,13604,14155,1
122950,15381,14155,1
122951,14170,14155,1
122952,14850,14155,1
122953,15800,14155,1
122954,14059,14155,1
122955,13573,14155,1
122974,13572,14436,1
122975,14176,14436,1
122976,15153,14436,1
122989,14321,15523,1
122992,13663,15523,1
122993,14065,15523,1
122994,15124,15523,1
122995,14067,15523,1
122996,13659,15523,1
122999,14869,15523,1
123002,13766,15523,1
123003,13768,15523,1
123004,13649,15523,1
123007,13601,15523,1
123008,13603,15523,1
123009,13622,15523,1
123010,14170,15523,1
123011,14850,15523,1
123012,13660,15523,1
123016,13591,15523,1
123020,13616,15523,1
123021,14314,15523,1
123024,13633,15523,1
123028,14329,13625,1
123029,15416,13625,1
123031,14703,13625,1
123032,15153,13625,1
123059,13570,13651,1
123075,13681,13718,1
123076,13682,13718,1
123078,14321,14063,1
123080,14195,14161,1
123112,14078,14063,1
123113,14503,13625,1
123114,15422,15379,1
123123,13853,14161,1
123145,15141,13625,1
123146,14059,13625,1
123149,14157,15422,1
123162,15376,15422,1
123165,14176,15422,1
123167,14559,14063,1
123168,15153,15422,1
123198,13664,13718,1
123199,13608,13718,1
123201,13626,13718,1
123203,13644,13718,1
123204,13652,13718,1
123205,14472,13631,1
123207,14067,13718,1
123211,13574,13718,1
123212,13632,13718,1
123213,13767,13718,1
123215,13768,13718,1
123216,13649,13718,1
123217,13651,13718,1
123218,13591,13718,1
123220,13601,13718,1
123221,13815,13718,1
123222,13600,13718,1
123223,13622,13718,1
123225,15384,13718,1
123226,13655,13718,1
123227,14074,13718,1
123230,14192,13718,1
123231,13680,14063,1
123233,13664,13596,1
123236,15498,13631,1
123237,13647,13631,1
123242,15485,15124,1
123244,13591,13631,1
123256,14329,15124,1
123257,14712,15124,1
123269,13626,15371,1
123271,14065,15371,1
123272,14074,15371,1
123275,13649,15371,1
123276,14161,15371,1
123279,15384,15371,1
123281,14202,15941,1
123311,13625,15493,1
123331,13571,13625,1
123332,15137,13625,1
123336,15494,14069,1
123345,15416,14850,1
123354,14062,14074,1
123364,15154,13588,1
123365,13678,13588,1
123367,13630,13588,1
123369,14854,13588,1
123370,13632,13588,1
123371,14706,13588,1
123372,14410,13588,1
123373,14712,13588,1
123375,13634,13588,1
123377,14433,13588,1
123379,14202,15347,1
123380,13572,15347,1
123381,13573,15347,1
123382,13574,15347,1
123383,13815,15347,1
123384,15379,15347,1
123385,15314,14063,1
123387,14192,13588,1
123390,15652,13588,1
123391,13633,13588,1
123393,14063,13588,1
123394,15381,13588,1
123408,15153,14063,1
123411,13650,13631,1
123438,13574,14063,1
123469,14204,14304,1
123470,13589,14304,1
123471,13581,14304,1
123472,13588,14304,1
123473,15120,14304,1
123474,14065,14304,1
123475,14478,14304,1
123476,13587,14304,1
123477,13591,14304,1
123478,15385,15371,1
123508,14869,14850,1
123509,14174,14850,1
123512,13570,14850,1
123513,13571,14850,1
123516,14062,14850,1
123519,13574,14850,1
123522,13632,14850,1
123527,13815,14850,1
123532,13625,15136,1
123535,14712,15136,1
123540,13600,14850,1
123542,15314,14850,1
123552,15385,14850,1
123553,13660,14850,1
123555,13594,14850,1
123557,13654,14850,1
123561,13610,14850,1
123564,13647,14850,1
123565,14059,14850,1
123567,13631,13650,1
123568,15153,15489,1
123572,15153,14850,1
123573,13573,14850,1
123581,13572,15141,1
123582,14062,15141,1
123594,15136,15489,1
123596,13589,13663,1
123598,13575,13663,1
123599,13641,13717,1
123600,13614,13717,1
123601,13662,13717,1
123603,13654,13717,1
123618,14202,15652,1
123625,14157,15652,1
123627,14204,15652,1
123629,13589,15652,1
123631,13575,15652,1
123632,13570,15652,1
123633,13576,15652,1
123634,13578,15652,1
123635,15117,15652,1
123636,14223,15652,1
123637,15120,15652,1
123638,14065,15652,1
123639,14478,15652,1
123640,13574,15652,1
123641,14869,15652,1
123642,14174,15652,1
123643,13587,15652,1
123644,14707,15652,1
123645,13768,15652,1
123646,14709,15652,1
123650,14195,13765,1
123654,13815,13650,1
123657,13678,13765,1
123658,13664,13765,1
123660,13677,13765,1
123661,13681,13765,1
123663,14065,13765,1
123668,13902,13765,1
123669,13766,13765,1
123671,14706,13765,1
123674,13627,13765,1
123677,13634,13765,1
123680,13684,13765,1
123683,13718,13765,1
123684,14307,13765,1
123685,13622,13765,1
123688,14430,15652,1
123689,13577,14559,1
123692,13616,13765,1
123697,15418,13765,1
123701,13606,13765,1
123702,13645,13765,1
123705,14074,14559,1
123707,13815,15652,1
123708,14730,15652,1
123709,13610,14559,1
123710,13816,15652,1
123711,13593,15652,1
123712,13594,15652,1
123713,14850,14559,1
123715,14170,14559,1
123716,14522,15652,1
123717,15347,15652,1
123718,15376,15652,1
123719,15379,15652,1
123720,15431,15652,1
123721,15428,15652,1
123722,13577,15652,1
123723,14176,15652,1
123729,13606,15652,1
123730,13591,15652,1
123731,13573,15652,1
123732,13588,15652,1
123733,13604,15652,1
123734,15153,15652,1
123735,14059,15652,1
123736,13596,15652,1
123737,14314,15652,1
123739,13581,13650,1
123740,14065,13650,1
123741,14869,13650,1
123742,14174,13650,1
123743,13768,13650,1
123744,13601,13650,1
123745,13594,13650,1
123746,14307,13650,1
123747,13600,13650,1
123748,13603,13650,1
123750,13596,13650,1
123751,14059,13650,1
123752,15153,13650,1
123753,14170,13650,1
123764,13608,13765,1
123773,13583,13765,1
123782,14341,14738,1
123783,13641,14738,1
123784,14149,14738,1
123785,14157,14738,1
123786,14154,14738,1
123787,13570,14738,1
123788,13618,14738,1
123789,13625,14738,1
123790,13626,14738,1
123791,15803,14738,1
123792,13582,14738,1
123793,14065,14738,1
123794,14057,14738,1
123795,15120,14738,1
123796,14854,14738,1
123797,14469,14738,1
123798,14081,14738,1
123799,13574,14738,1
123800,14772,14738,1
123802,14067,13650,1
123803,14074,13650,1
123804,13610,13650,1
123805,14314,13650,1
123807,14850,13650,1
123809,13902,14738,1
123810,14174,14738,1
123811,13611,15371,1
123812,13902,15371,1
123813,13579,15371,1
123814,13768,15371,1
123815,13815,15371,1
123816,13622,15371,1
123817,14066,15371,1
123818,13606,15371,1
123819,14170,15371,1
123820,13660,15371,1
123827,15153,14738,1
123828,15225,14738,1
123829,13639,14738,1
123830,13579,14738,1
123831,13632,14738,1
123832,13644,14738,1
123833,14704,14738,1
123834,13581,14738,1
123835,14706,14738,1
123836,13768,14738,1
123837,14869,14738,1
123838,14410,14738,1
123839,13627,14738,1
123840,14193,14738,1
123841,15137,14738,1
123842,14182,14738,1
123843,14419,14738,1
123844,15231,14738,1
123845,15141,14738,1
123846,13631,14738,1
123847,14726,14738,1
123848,14428,14738,1
123849,14429,14738,1
123851,13601,14738,1
123852,13570,13667,1
123855,15137,14869,1
123857,13815,14738,1
123858,14433,14738,1
123859,13816,14738,1
123860,13718,14738,1
123861,13593,14738,1
123862,13594,14738,1
123863,14307,14738,1
123864,13603,14738,1
123865,13622,14738,1
123866,13623,14738,1
123867,14522,14738,1
123868,15308,14738,1
123869,15314,14738,1
123870,15354,14738,1
123871,15380,14738,1
123872,14330,14738,1
123873,13583,14738,1
123874,15416,14738,1
123875,15418,14738,1
123877,15422,14738,1
123878,13577,14738,1
123879,14176,14738,1
123880,13606,14738,1
123881,14192,14738,1
123882,13608,14738,1
123883,13613,14738,1
123884,13614,14738,1
123885,14306,14738,1
123886,14074,14738,1
123887,15497,14738,1
123888,15498,14738,1
123890,13853,15379,1
123891,13574,15379,1
123893,15347,15379,1
123894,15133,15489,1
123895,14175,15652,1
123896,14182,15652,1
123897,14168,15652,1
123898,14191,15652,1
123899,14210,15652,1
123900,13581,15652,1
123901,13832,15652,1
123902,13572,15652,1
123903,13688,15652,1
123904,14069,15652,1
123905,13579,15652,1
123906,15140,15652,1
123907,15234,15652,1
123908,14721,15652,1
123909,14429,15652,1
123910,13601,15652,1
123911,15235,15652,1
123912,13597,15652,1
123913,13600,15652,1
123914,13602,15652,1
123915,13603,15652,1
123916,15308,15652,1
123917,15316,15652,1
123918,14170,15652,1
123919,15373,15652,1
123920,14850,15652,1
123921,13583,15652,1
123922,14315,15652,1
123923,14205,15652,1
123924,13618,15652,1
123925,13626,15652,1
123926,14067,15652,1
123927,14854,15652,1
123928,14469,15652,1
123929,13611,15652,1
123930,14869,15379,1
123931,13575,13667,1
123932,14419,15379,1
123933,14059,15379,1
123934,15137,15489,1
123935,14503,15489,1
123936,14772,15652,1
123937,14706,15652,1
123938,13627,15652,1
123939,15137,15652,1
123940,14419,15652,1
123941,13718,15652,1
123942,13622,15652,1
123943,15380,15652,1
123944,15381,15652,1
123945,13608,15652,1
123946,13613,15652,1
123947,14074,15652,1
123948,15497,15652,1
123949,15498,15652,1
123950,13765,15652,1
123951,13616,15652,1
123952,13633,15652,1
123953,13610,15652,1
123954,15414,15489,1
123955,15416,15489,1
123956,15493,15489,1
123957,14204,15136,1
123958,14075,16581,1
123962,13579,14059,1
123967,15230,15136,1
123968,13765,14738,1
123971,13570,15489,1
123972,13815,15489,1
123973,14059,15489,1
124002,15371,16583,1
124003,13616,14738,1
124004,13596,14738,1
124033,14532,14706,1
124034,14341,14706,1
124035,13853,14706,1
124036,13664,14706,1
124037,13626,14706,1
124039,13647,14706,1
124040,13657,14706,1
124041,13662,14706,1
124042,13672,14706,1
124043,13676,14706,1
124044,13677,14706,1
124045,13680,14706,1
124046,13853,13641,1
124047,13672,13641,1
124048,14472,13641,1
124049,13670,13641,1
124052,15489,15136,1
124063,13681,14706,1
124065,14064,14706,1
124066,14065,14706,1
124067,15124,14706,1
124068,13611,14706,1
124070,14334,14706,1
124071,14011,14706,1
124072,13659,14706,1
124074,14772,14706,1
124075,14401,14706,1
124076,13766,14706,1
124077,14701,14706,1
124078,14406,14706,1
124079,13768,14706,1
124080,13780,14706,1
124081,14410,14706,1
124082,13649,14706,1
124083,14713,14706,1
124085,15231,14706,1
124087,13646,14738,1
124088,13631,14706,1
124089,13684,14706,1
124090,14433,14706,1
124092,13603,14706,1
124093,14522,14706,1
124094,13686,14706,1
124096,14170,14706,1
124097,15371,14706,1
124098,15377,14706,1
124099,15378,14706,1
124100,14559,14706,1
124101,15384,14706,1
124102,13655,14706,1
124103,13577,14706,1
124104,13654,14706,1
124105,13606,14706,1
124107,13673,14706,1
124108,14472,14706,1
124109,15233,14706,1
124110,13610,14706,1
124111,15498,14706,1
124112,13633,14706,1
124113,13641,15489,1
124114,13644,15489,1
124116,14161,14738,1
124117,15232,14738,1
124118,13645,15489,1
124120,15129,15154,1
124121,13610,14738,1
124122,14314,14738,1
124123,15652,14738,1
124124,15668,14738,1
124126,13633,14738,1
124127,13604,14738,1
124128,13647,14738,1
124129,14063,14738,1
124130,15664,14738,1
124131,15381,14738,1
124132,14850,14738,1
124133,14059,14738,1
124134,15314,13667,1
124135,14503,15124,1
124136,15136,15230,1
124137,13645,14738,1
124138,13591,14738,1
124139,15379,14738,1
124140,13573,14738,1
124141,15941,14738,1
124142,14170,14738,1
124154,15489,15124,1
124158,13575,15222,1
124160,13576,15222,1
124165,13673,15222,1
124168,15124,15222,1
124172,13579,15222,1
124175,13768,15222,1
124176,13649,15222,1
124178,13631,15222,1
124182,14307,15222,1
124185,14066,15222,1
124186,14170,15222,1
124188,14850,15222,1
124190,13655,15222,1
124197,13579,13608,1
124198,14193,13608,1
124199,13591,13608,1
124201,15137,15124,1
124213,13589,14223,1
124218,13575,14223,1
124219,13583,14223,1
124220,14065,14223,1
124222,13574,14223,1
124223,14772,14223,1
124224,14869,14223,1
124227,14703,14223,1
124228,13768,14223,1
124229,15137,14223,1
124230,13591,14223,1
124231,13601,14223,1
124232,13815,14223,1
124233,13603,14223,1
124234,14522,14223,1
124235,13616,14223,1
124236,14850,14223,1
124237,13577,14223,1
124239,14074,14223,1
124252,13631,15383,1
124270,13766,13650,1
124274,13677,14232,1
124280,13571,14192,1
124290,13672,14559,1
124292,14869,14559,1
124293,13649,14559,1
124296,13646,14559,1
124302,13672,13650,1
124303,13618,13573,1
124314,13718,13650,1
124317,13686,13573,1
124319,15153,15492,1
124321,14321,15383,1
124331,14869,15492,1
124338,13853,15940,1
124341,15371,15940,1
124348,14223,14337,1
124349,14869,14337,1
124350,15153,14337,1
124377,14307,15664,1
124378,13673,14192,1
124379,13581,15664,1
124380,14065,15664,1
124381,13574,15664,1
124382,14174,15664,1
124384,13815,15664,1
124385,13583,15664,1
124386,13591,15664,1
124388,15153,15664,1
124392,14059,15664,1
124393,14559,14503,1
124394,13659,14192,1
124417,13579,14067,1
124431,13767,15371,1
124432,13676,13601,1
124450,14157,15347,1
124451,14168,15347,1
124452,14191,15347,1
124453,13581,15347,1
124454,13575,15347,1
124455,13832,15347,1
124456,13570,15347,1
124457,13582,15347,1
124458,13576,15347,1
124459,13578,15347,1
124460,15117,15347,1
124461,13688,15347,1
124462,15120,15347,1
124463,14174,15347,1
124464,14709,15347,1
124465,14730,15347,1
124466,15235,15347,1
124467,15373,15347,1
124468,15376,15347,1
124469,15803,15347,1
124470,13583,15347,1
124471,13577,15347,1
124472,14176,15347,1
124473,14059,15347,1
124474,15153,15347,1
124479,13570,13663,1
124485,13682,13667,1
124486,14231,13667,1
124487,15803,13667,1
124489,15124,13667,1
124490,14072,13667,1
124491,14075,13667,1
124492,14469,13667,1
124493,15127,13667,1
124494,13662,13667,1
124495,13659,13667,1
124496,14526,13667,1
124503,13768,13667,1
124504,14869,13667,1
124505,14708,13667,1
124506,13649,13667,1
124508,15137,13667,1
124513,15153,13686,1
124514,14559,13596,1
124515,13660,13596,1
124516,13583,13596,1
124517,13654,13596,1
124519,13577,13650,1
124520,15314,13650,1
124540,14191,13686,1
124541,14204,13686,1
124542,14210,13686,1
124543,13589,13686,1
124544,13576,13686,1
124545,13578,13686,1
124546,14069,13686,1
124547,14478,13686,1
124548,14869,13686,1
124549,14707,13686,1
124550,15234,13686,1
124551,14429,13686,1
124552,14430,13686,1
124553,13593,13686,1
124554,13594,13686,1
124555,15347,13686,1
124556,15376,13686,1
124557,15428,13686,1
124558,14176,13686,1
124559,13588,13686,1
124563,14321,14193,1
124564,14329,14193,1
124565,15225,14193,1
124566,13572,13663,1
124568,15385,13608,1
124569,14307,13667,1
124570,14202,15488,1
124571,13853,14193,1
124572,13664,14193,1
124573,13639,14193,1
124574,13644,14193,1
124575,13662,14193,1
124576,14419,15371,1
124577,14062,13684,1
124579,13768,13684,1
124583,13815,13684,1
124591,13588,13684,1
124603,13583,13650,1
124604,13574,13650,1
124605,13579,13650,1
124606,13591,13650,1
124611,13902,13684,1
124612,13766,13684,1
124614,14307,13684,1
124615,14850,13684,1
124616,13583,13684,1
124617,15418,13684,1
124618,13606,13684,1
124619,13591,13684,1
124623,13651,15371,1
124624,13718,15371,1
124625,15430,15371,1
124626,13633,15371,1
124638,13768,14067,1
124644,13601,15230,1
124656,14170,14067,1
124658,13633,13601,1
124660,13678,13601,1
124661,13575,13601,1
124662,13588,13601,1
124669,13681,13601,1
124671,14075,13601,1
124674,13659,13601,1
124677,13902,13601,1
124678,13632,13601,1
124679,13766,13601,1
124683,14504,13601,1
124685,13684,13601,1
124686,13718,13601,1
124688,13606,13601,1
124689,14170,13601,1
124691,14850,13601,1
124697,13655,13601,1
124699,13646,15230,1
124716,13571,14306,1
124721,13680,14324,1
124722,13682,14324,1
124739,15120,14324,1
124742,14854,14324,1
124746,14081,14324,1
124756,13655,13574,1
124759,15129,14324,1
124760,14334,14324,1
124761,14011,14324,1
124764,13574,14324,1
124766,14772,14324,1
124769,15225,14324,1
124770,13571,14324,1
124773,13670,14324,1
124785,14059,15124,1
124786,15153,15124,1
124792,13633,14062,1
124793,13641,14062,1
124794,14183,14062,1
124795,14195,14062,1
124802,13645,14062,1
124805,13681,14062,1
124807,14065,14062,1
124818,14706,14062,1
124819,14707,14062,1
124820,13768,14062,1
124823,13651,14062,1
124824,14504,14062,1
124825,13591,14062,1
124826,13684,14062,1
124830,13622,14062,1
124832,13606,14062,1
124835,14161,14062,1
124836,15378,14062,1
124838,14850,14062,1
124839,15385,14062,1
124842,13646,14062,1
124844,13655,14062,1
124851,15488,15137,1
124852,14210,14324,1
124853,14706,14324,1
124857,13664,14324,1
124858,13627,14324,1
124859,15136,14324,1
124860,13662,14324,1
124861,15231,14324,1
124865,13718,14324,1
124866,14436,14324,1
124871,13594,14324,1
124876,13644,14064,1
124897,14850,14064,1
124899,13583,14064,1
124905,13661,15122,1
124909,14307,14324,1
124912,14066,14324,1
124914,13583,14324,1
124915,13655,14324,1
124917,13765,14324,1
124922,13645,13573,1
124953,15141,15124,1
124954,14066,15124,1
124985,13641,14321,1
124986,15225,14321,1
124990,13644,14321,1
124996,14064,14321,1
124997,14065,14321,1
124999,14067,14321,1
125001,14075,14321,1
125002,13659,14321,1
125006,14869,14321,1
125007,13632,14321,1
125008,13766,14321,1
125009,14405,14321,1
125010,14406,14321,1
125011,14706,14321,1
125013,14410,14321,1
125014,13649,14321,1
125015,14193,14321,1
125019,13627,14321,1
125020,14714,14321,1
125021,14419,14321,1
125022,13631,14321,1
125024,14428,14321,1
125025,13601,14321,1
125026,14433,14321,1
